Product Id,Sector,Cog,Distance,Export,Pci
1130,Chemicals_and_plastics,0.0229,0.8431,70357251325,0.1231
1129,Chemicals_and_plastics,0.2767,0.874,5053341471,0.7908
1128,Chemicals_and_plastics,0.2757,0.8743,9281143750,0.7608
1127,Chemicals_and_plastics,0.2999,0.8677,3820567901,0.8825
1126,Chemicals_and_plastics,-0.0427,0.8551,474504655,-1.2449
1125,Chemicals_and_plastics,0.2998,0.888,449426650,0.9142
1124,Chemicals_and_plastics,0.2634,0.8759,5436040955,0.6711
1123,Chemicals_and_plastics,-0.0584,0.8182,205349342,-0.507
1122,Chemicals_and_plastics,-0.001,0.8745,287759382,-0.1404
1121,Chemicals_and_plastics,0.3811,0.8938,20269087444,0.8825
1120,Chemicals_and_plastics,-0.19,0.8038,12332896701,-2.9126
1119,Chemicals_and_plastics,0.3086,0.8662,69541216617,0.817
1118,Chemicals_and_plastics,0.0555,0.8303,9725562967,0.2463
1117,Chemicals_and_plastics,-0.1464,0.8019,17041628894,-0.9965
1114,Chemicals_and_plastics,0.2046,0.8331,24124230003,0.5371
1113,Chemicals_and_plastics,0.1042,0.8345,51918477978,0.2579
1112,Chemicals_and_plastics,0.5459,0.9014,19210596703,1.4744
1111,Chemicals_and_plastics,0.3613,0.9037,7348336333,1.4121
1109,Chemicals_and_plastics,0.207,0.8574,4779660869,0.4736
1107,Chemicals_and_plastics,0.4881,0.8955,1374186584,1.4431
1106,Chemicals_and_plastics,0.3404,0.8845,2109433331,0.8745
1105,Chemicals_and_plastics,0.4363,0.8938,5194012087,1.2082
1104,Chemicals_and_plastics,0.5892,0.9024,6075753000,1.4816
1103,Chemicals_and_plastics,0.6288,0.9069,6395305427,1.8526
1102,Chemicals_and_plastics,0.4303,0.8808,13490305202,1.0828
1101,Chemicals_and_plastics,0.5548,0.8914,12532028208,1.5535
1100,Chemicals_and_plastics,0.3411,0.8766,48924322271,0.8143
1099,Chemicals_and_plastics,0.5905,0.8978,13516013902,1.6324
1098,Chemicals_and_plastics,0.3837,0.8794,4454427038,0.838
1097,Chemicals_and_plastics,0.2761,0.8678,17111299405,0.5755
1096,Chemicals_and_plastics,0.3441,0.8783,19045422360,0.9618
1095,Chemicals_and_plastics,0.0667,0.8484,36526820408,-0.0541
1094,Chemicals_and_plastics,0.0235,0.8446,70836207773,-0.18
1093,Chemicals_and_plastics,0.305,0.8529,45362625553,0.6755
1092,Chemicals_and_plastics,0.5347,0.8855,23580865781,1.452
1091,Chemicals_and_plastics,0.4917,0.8822,1830290328,1.3706
1090,Chemicals_and_plastics,0.1902,0.8528,1093061332,0.3903
1089,Chemicals_and_plastics,0.3622,0.8849,776203318,1.0889
1088,Chemicals_and_plastics,0.4186,0.9253,12002593374,1.8735
1087,Chemicals_and_plastics,0.1319,0.8844,2117912229,-0.2098
1086,Chemicals_and_plastics,0.3683,0.8714,2016445911,0.9411
1085,Chemicals_and_plastics,0.5263,0.889,16178631222,1.3052
1084,Chemicals_and_plastics,0.1357,0.8349,1502742394,0.2839
1083,Chemicals_and_plastics,0.3557,0.8775,231381241,1.0251
1082,Chemicals_and_plastics,0.3775,0.8877,4169042155,1.0859
1081,Chemicals_and_plastics,0.2438,0.8917,10868732999,0.8329
1080,Chemicals_and_plastics,0.5884,0.8965,1510788433,1.7199
1079,Chemicals_and_plastics,0.1486,0.853,4249445691,0.3558
1078,Chemicals_and_plastics,0.0971,0.8335,31061700088,0.0749
1077,Chemicals_and_plastics,0.2664,0.8765,79906915,0.3547
1076,Chemicals_and_plastics,0.0628,0.8621,1501847350,0.0131
1075,Chemicals_and_plastics,-0.0243,0.8548,198315852,-0.1735
1074,Chemicals_and_plastics,0.3185,0.8823,453584985,0.589
1073,Chemicals_and_plastics,0.1492,0.8695,219675135,0.5429
1072,Chemicals_and_plastics,-0.073,0.8622,2425957517,-0.8065
1071,Chemicals_and_plastics,0.4143,0.8862,1542879701,0.8448
1070,Chemicals_and_plastics,0.4876,0.9177,6895092118,2.2637
1069,Chemicals_and_plastics,0.1031,0.8686,17338771,0.1391
1068,Chemicals_and_plastics,0.5513,0.9235,1235590451,2.2294
1067,Chemicals_and_plastics,0.2697,0.875,44859010,0.3286
1066,Chemicals_and_plastics,0.2515,0.8726,747584954,0.512
1065,Chemicals_and_plastics,0.3271,0.9056,1533127327,0.7331
1064,Chemicals_and_plastics,0.4853,0.9019,4182617692,1.7561
1063,Chemicals_and_plastics,0.1809,0.8446,281502972,0.5447
1061,Chemicals_and_plastics,0.1837,0.8878,1153482674,0.5379
1060,Chemicals_and_plastics,0.0505,0.8459,1487378062,-0.3192
1058,Chemicals_and_plastics,0.2596,0.8752,455927562,0.506
1057,Chemicals_and_plastics,0.4396,0.8873,5073679070,1.1688
1056,Chemicals_and_plastics,0.3836,0.8704,10559179795,0.9329
1055,Chemicals_and_plastics,0.3173,0.876,3278351410,0.356
1054,Chemicals_and_plastics,0.1845,0.8584,2304437955,0.395
1053,Chemicals_and_plastics,0.0383,0.8468,1695102398,-0.1023
1050,Chemicals_and_plastics,0.3253,0.8854,860454941,0.928
1049,Chemicals_and_plastics,0.094,0.8433,2865649718,0.2125
1048,Chemicals_and_plastics,0.1605,0.8384,2128848299,0.1761
1047,Chemicals_and_plastics,0.3198,0.8834,2547520243,0.8469
1046,Chemicals_and_plastics,0.5721,0.8871,8691831764,1.6346
1045,Chemicals_and_plastics,0.062,0.817,30075306014,-0.0731
1043,Chemicals_and_plastics,0.0285,0.8361,11044526363,0.0606
1042,Chemicals_and_plastics,0.0934,0.8404,4980591003,0.1677
1039,Chemicals_and_plastics,0.189,0.8486,17195706944,0.3005
1038,Chemicals_and_plastics,0.1122,0.8426,21835184234,-0.0551
1036,Chemicals_and_plastics,0.3924,0.8811,13488179092,0.9907
1035,Chemicals_and_plastics,0.1734,0.8349,7543145575,0.4389
1034,Chemicals_and_plastics,0.1623,0.8674,659605561,0.0884
1033,Chemicals_and_plastics,0.3418,0.8638,2228899887,0.689
1032,Chemicals_and_plastics,0.064,0.8495,201452311,-0.2273
1031,Chemicals_and_plastics,0.1238,0.8307,769363866,0.3105
1030,Chemicals_and_plastics,0.1412,0.8282,5567515569,0.379
1028,Chemicals_and_plastics,0.2926,0.8906,4230805248,0.5451
1027,Chemicals_and_plastics,0.2887,0.8718,11490553525,0.6189
1026,Chemicals_and_plastics,0.1433,0.8616,253226803,-0.2666
1025,Chemicals_and_plastics,0.3094,0.887,12298503098,0.7359
1024,Chemicals_and_plastics,0.0748,0.8499,1302156135,-0.4634
1023,Chemicals_and_plastics,0.0553,0.8629,709713231,-0.3614
1022,Chemicals_and_plastics,-0.1238,0.8403,350638669,-1.1657
1020,Chemicals_and_plastics,-0.0229,0.8236,12362894372,-0.9787
1019,Chemicals_and_plastics,-0.2116,0.8004,1637621593,-1.3405
1018,Chemicals_and_plastics,-0.1586,0.7983,19047091674,-1.0264
1017,Chemicals_and_plastics,-0.0799,0.818,805219009,-0.4579
1016,Chemicals_and_plastics,0.3556,0.8695,12999042258,0.9832
1015,Chemicals_and_plastics,0.2923,0.8642,7624270421,0.7552
1014,Chemicals_and_plastics,0.1761,0.8408,3.33056E+11,0.5592
1013,Chemicals_and_plastics,0.1909,0.8528,12930517819,0.5955
1012,Chemicals_and_plastics,0.4805,0.8869,1.33162E+11,1.3418
1011,Chemicals_and_plastics,0.25,0.8726,3462142897,0.5186
1010,Chemicals_and_plastics,0.0146,0.8908,1724389492,-0.3102
1009,Chemicals_and_plastics,0.2346,0.8846,11128319280,0.8813
1007,Chemicals_and_plastics,0.1564,0.8645,1986555609,-0.1123
1006,Chemicals_and_plastics,0.1105,0.8797,1959543975,-0.2775
1005,Chemicals_and_plastics,0.3897,0.8951,14775522292,1.5729
1004,Chemicals_and_plastics,0.3182,0.8851,7036371496,0.886
1003,Chemicals_and_plastics,0.1628,0.9014,11727853747,1.2332
1002,Chemicals_and_plastics,0.4477,0.9043,19242048873,1.8643
1001,Chemicals_and_plastics,0.2272,0.8982,67280164266,1.3981
1000,Chemicals_and_plastics,0.2403,0.8972,6877723326,0.521
999,Chemicals_and_plastics,0.3476,0.9045,5455270930,1.3275
998,Chemicals_and_plastics,0.3933,0.903,7192847032,1.2209
997,Chemicals_and_plastics,0.5112,0.9026,4637738557,1.487
996,Chemicals_and_plastics,0.2655,0.8954,1264766526,1.3372
995,Chemicals_and_plastics,0.2203,0.8928,514870785,0.2857
994,Chemicals_and_plastics,0.3558,0.8824,4149356671,0.9854
993,Chemicals_and_plastics,0.4288,0.8983,1390920507,1.4052
992,Chemicals_and_plastics,0.1358,0.8934,6946035633,0.7069
991,Chemicals_and_plastics,0.2335,0.8766,1953878946,0.6049
990,Chemicals_and_plastics,0.1373,0.9025,19935949748,0.7887
989,Chemicals_and_plastics,0.3916,0.8911,8125076539,1.0676
988,Chemicals_and_plastics,0.5028,0.8964,1438307975,1.2079
987,Chemicals_and_plastics,0.4447,0.892,765453569,1.0911
986,Chemicals_and_plastics,0.184,0.8773,7131374704,0.4676
985,Chemicals_and_plastics,0.1813,0.8852,11462270387,0.5756
984,Chemicals_and_plastics,0.4579,0.8885,7845717030,1.2009
983,Chemicals_and_plastics,0.2409,0.8852,12097404021,0.8354
982,Chemicals_and_plastics,0.4094,0.8954,5354810125,1.3431
981,Chemicals_and_plastics,0.3613,0.9152,69609081,1.3899
980,Chemicals_and_plastics,0.453,0.8854,1924028107,1.126
979,Chemicals_and_plastics,0.3537,0.8817,76974846,0.6607
978,Chemicals_and_plastics,0.341,0.8946,2974826191,1.1052
977,Chemicals_and_plastics,0.1881,0.8787,11337203792,0.1096
976,Chemicals_and_plastics,0.3101,0.8887,543840017,0.9362
975,Chemicals_and_plastics,0.4925,0.8944,5275313142,1.4802
974,Chemicals_and_plastics,0.3696,0.8951,1620099290,1.0666
973,Chemicals_and_plastics,-0.0169,0.8503,25508172307,-0.5377
972,Chemicals_and_plastics,0.1694,0.8568,1042253274,-0.0289
971,Chemicals_and_plastics,0.361,0.8925,8207639289,0.7577
970,Chemicals_and_plastics,0.3037,0.8902,37941718655,0.5687
969,Chemicals_and_plastics,0.1279,0.8598,18635273300,0.3131
968,Chemicals_and_plastics,0.5064,0.9088,835682391,1.6211
967,Chemicals_and_plastics,0.4021,0.9059,589544339,1.2066
966,Chemicals_and_plastics,0.1317,0.8742,1613844460,0.2312
965,Chemicals_and_plastics,0.2018,0.8924,87986682,0.4373
964,Chemicals_and_plastics,0.1129,0.8556,707967795,-0.1201
963,Chemicals_and_plastics,0.3447,0.8984,1131562119,1.1495
962,Chemicals_and_plastics,0.2559,0.8842,358582734,0.5264
961,Chemicals_and_plastics,0.0211,0.8514,11196150071,-0.4741
960,Chemicals_and_plastics,0.2717,0.8734,3841346364,0.3411
959,Chemicals_and_plastics,0.2534,0.9031,504685545,0.4309
958,Chemicals_and_plastics,0.1048,0.8755,1667583371,-0.4423
957,Chemicals_and_plastics,0.066,0.8761,820556403,-0.0746
956,Chemicals_and_plastics,0.0224,0.8327,592059497,-0.1684
955,Chemicals_and_plastics,0.0225,0.9034,447608,-0.4044
954,Chemicals_and_plastics,0.2795,0.8992,967974144,0.0683
953,Chemicals_and_plastics,-0.0397,0.8414,6367732358,-0.4455
952,Chemicals_and_plastics,0.0736,0.8557,3485426991,-0.1173
951,Chemicals_and_plastics,0.0476,0.8476,1211879453,-0.1745
950,Chemicals_and_plastics,-0.0556,0.8382,3039887747,-0.4085
949,Chemicals_and_plastics,0.082,0.8821,370228379,-0.3542
948,Chemicals_and_plastics,0.1863,0.9008,242415498,0.5211
947,Chemicals_and_plastics,0.1588,0.8817,512796907,-0.2934
946,Chemicals_and_plastics,-0.0049,0.8683,678696722,-0.2338
945,Chemicals_and_plastics,-0.0898,0.8218,549895675,-0.682
944,Chemicals_and_plastics,0.2367,0.8798,2127807092,0.4812
943,Chemicals_and_plastics,0.1968,0.8767,1198219598,0.2161
942,Chemicals_and_plastics,0.1395,0.8633,3002604655,-0.1746
941,Chemicals_and_plastics,-0.0013,0.8507,137511834,-0.6512
940,Chemicals_and_plastics,0.3637,0.8912,788360568,0.7527
939,Chemicals_and_plastics,0.1333,0.8785,488205266,-0.7056
938,Chemicals_and_plastics,0.1423,0.8978,1027555967,0.3501
937,Chemicals_and_plastics,0.0498,0.8598,329669346,-0.2231
936,Chemicals_and_plastics,0.1732,0.8835,395293469,0.4527
935,Chemicals_and_plastics,-0.098,0.8395,13546636608,-0.8011
934,Chemicals_and_plastics,0.0297,0.859,1107792998,-0.0589
933,Chemicals_and_plastics,0.4393,0.889,212794967,1.046
931,Chemicals_and_plastics,-0.1364,0.8206,6124717033,-1.2164
930,Chemicals_and_plastics,0.3309,0.8931,179473551,0.7243
929,Chemicals_and_plastics,0.4662,0.9208,703841357,1.1311
928,Chemicals_and_plastics,0.1807,0.843,4402754153,0.1205
927,Chemicals_and_plastics,-0.0281,0.8597,438836082,-1.2296
926,Chemicals_and_plastics,0.0244,0.8614,3737827104,-0.4219
925,Chemicals_and_plastics,0.2558,0.8593,286441466,0.652
924,Chemicals_and_plastics,0.113,0.8611,676580634,0.0393
923,Chemicals_and_plastics,0.0472,0.8353,248521896,-0.1002
921,Chemicals_and_plastics,0.1958,0.8725,11099113619,-0.0515
920,Chemicals_and_plastics,0.1935,0.8721,3184104335,0.3051
919,Chemicals_and_plastics,0.0152,0.8696,180000116,-0.0021
918,Chemicals_and_plastics,0.0668,0.864,1153606000,-0.9559
